no,email,EXPERIENCE,TECH,dependend
4800,user4800@example.com,18,python,1
5395,user5395@example.com,17,python,1
2563,user2563@example.com,40,python,1
7990,user7990@example.com,11,python,1
5884,user5884@example.com,22,python,1
1430,user1430@example.com,29,python,1
5941,user5941@example.com,20,python,1
8901,user8901@example.com,24,python,1
4514,user4514@example.com,13,python,1
7616,user7616@example.com,30,python,1
3271,user3271@example.com,38,python,1
19131,user19131@example.com,1,python,0
6527,user6527@example.com,17,python,1
5287,user5287@example.com,32,python,1
10982,user10982@example.com,4,javascript,0
13756,user13756@example.com,19,java,0
10307,user10307@example.com,0,c++,0
18948,user18948@example.com,39,go,0
17227,user17227@example.com,2,go,0
14412,user14412@example.com,13,go,0
14230,user14230@example.com,39,javascript,0
10810,user10810@example.com,9,ruby,0
4813,user4813@example.com,38,python,1
18788,user18788@example.com,21,java,0
4584,user4584@example.com,37,python,1
8771,user8771@example.com,13,python,1
18381,user18381@example.com,7,java,0
2709,user2709@example.com,26,python,1
2505,user2505@example.com,28,python,1
17038,user17038@example.com,31,java,0
17939,user17939@example.com,0,python,0
6916,user6916@example.com,23,python,1
1340,user1340@example.com,31,python,1
9258,user9258@example.com,25,python,1
12863,user12863@example.com,10,javascript,0
17985,user17985@example.com,5,c++,0
9851,user9851@example.com,12,python,1
11207,user11207@example.com,32,java,0
7500,user7500@example.com,18,python,1
17914,user17914@example.com,26,c++,0
16805,user16805@example.com,17,c++,0
13424,user13424@example.com,24,javascript,0
9355,user9355@example.com,36,python,1
2010,user2010@example.com,15,python,1
13905,user13905@example.com,27,ruby,0
19813,user19813@example.com,6,c++,0
2350,user2350@example.com,30,python,1
14664,user14664@example.com,6,javascript,0
14954,user14954@example.com,9,c++,0
17920,user17920@example.com,24,go,0
8839,user8839@example.com,11,python,1
11897,user11897@example.com,1,javascript,0
7282,user7282@example.com,22,python,1
355,user355@example.com,21,python,1
16792,user16792@example.com,36,java,0
3213,user3213@example.com,28,python,1
5315,user5315@example.com,38,python,1
9001,user9001@example.com,34,python,1
14775,user14775@example.com,7,go,0
19201,user19201@example.com,9,javascript,0
6314,user6314@example.com,27,python,1
2966,user2966@example.com,18,python,1
14464,user14464@example.com,7,c++,0
14479,user14479@example.com,3,python,0
1176,user1176@example.com,25,python,1
9386,user9386@example.com,38,python,1
346,user346@example.com,30,python,1
15559,user15559@example.com,35,c++,0
19507,user19507@example.com,1,javascript,0
1952,user1952@example.com,20,python,1
15390,user15390@example.com,37,go,0
169,user169@example.com,25,python,1
17004,user17004@example.com,6,java,0
1453,user1453@example.com,12,python,1
2422,user2422@example.com,21,python,1
6236,user6236@example.com,27,python,1
5074,user5074@example.com,18,python,1
7377,user7377@example.com,39,python,1
5731,user5731@example.com,39,python,1
18538,user18538@example.com,3,c++,0
14769,user14769@example.com,3,javascript,0
5430,user5430@example.com,22,python,1
14639,user14639@example.com,3,javascript,0
8591,user8591@example.com,38,python,1
18767,user18767@example.com,4,ruby,0
10527,user10527@example.com,36,c++,0
18881,user18881@example.com,19,ruby,0
17623,user17623@example.com,40,c++,0
17561,user17561@example.com,36,c++,0
16609,user16609@example.com,31,go,0
9516,user9516@example.com,19,python,1
2449,user2449@example.com,39,python,1
68,user68@example.com,24,python,1
2591,user2591@example.com,31,python,1
8623,user8623@example.com,39,python,1
4029,user4029@example.com,29,python,1
3214,user3214@example.com,35,python,1
3688,user3688@example.com,13,python,1
7895,user7895@example.com,39,python,1
18272,user18272@example.com,5,javascript,0
12451,user12451@example.com,24,ruby,0
2134,user2134@example.com,29,python,1
4883,user4883@example.com,11,python,1
16538,user16538@example.com,8,go,0
3055,user3055@example.com,37,python,1
15017,user15017@example.com,17,java,0
16560,user16560@example.com,0,c++,0
2479,user2479@example.com,21,python,1
12983,user12983@example.com,8,c++,0
13927,user13927@example.com,3,python,0
14749,user14749@example.com,40,go,0
5453,user5453@example.com,15,python,1
553,user553@example.com,27,python,1
3239,user3239@example.com,16,python,1
11663,user11663@example.com,6,c++,0
2365,user2365@example.com,31,python,1
1152,user1152@example.com,24,python,1
4368,user4368@example.com,21,python,1
19586,user19586@example.com,2,go,0
17571,user17571@example.com,25,ruby,0
5168,user5168@example.com,35,python,1
10237,user10237@example.com,6,javascript,0
3061,user3061@example.com,34,python,1
17286,user17286@example.com,2,go,0
17089,user17089@example.com,12,ruby,0
19915,user19915@example.com,6,java,0
6333,user6333@example.com,23,python,1
8522,user8522@example.com,14,python,1
3809,user3809@example.com,34,python,1
11946,user11946@example.com,3,javascript,0
10090,user10090@example.com,32,go,0
10051,user10051@example.com,5,python,0
13344,user13344@example.com,23,go,0
19731,user19731@example.com,3,python,0
9939,user9939@example.com,17,python,1
6011,user6011@example.com,18,python,1
2548,user2548@example.com,31,python,1
11746,user11746@example.com,1,java,0
4814,user4814@example.com,35,python,1
19187,user19187@example.com,5,java,0
10993,user10993@example.com,1,java,0
7843,user7843@example.com,20,python,1
5376,user5376@example.com,28,python,1
13196,user13196@example.com,4,c++,0
18873,user18873@example.com,5,java,0
18702,user18702@example.com,5,javascript,0
17035,user17035@example.com,6,java,0
15512,user15512@example.com,30,c++,0
5718,user5718@example.com,13,python,1
3521,user3521@example.com,32,python,1
759,user759@example.com,38,python,1
19218,user19218@example.com,8,c++,0
3957,user3957@example.com,15,python,1
16827,user16827@example.com,16,go,0
16461,user16461@example.com,7,go,0
186,user186@example.com,37,python,1
8544,user8544@example.com,25,python,1
12982,user12982@example.com,9,java,0
7345,user7345@example.com,20,python,1
13206,user13206@example.com,5,ruby,0
668,user668@example.com,12,python,1
19512,user19512@example.com,37,java,0
8841,user8841@example.com,31,python,1
4225,user4225@example.com,25,python,1
17376,user17376@example.com,39,c++,0
10146,user10146@example.com,7,python,0
15842,user15842@example.com,4,java,0
17222,user17222@example.com,10,ruby,0
8597,user8597@example.com,13,python,1
3744,user3744@example.com,35,python,1
19302,user19302@example.com,3,go,0
6390,user6390@example.com,27,python,1
16693,user16693@example.com,1,ruby,0
14366,user14366@example.com,3,ruby,0
1914,user1914@example.com,25,python,1
15925,user15925@example.com,8,ruby,0
7878,user7878@example.com,23,python,1
14486,user14486@example.com,2,javascript,0
16529,user16529@example.com,6,go,0
1241,user1241@example.com,22,python,1
8362,user8362@example.com,26,python,1
2166,user2166@example.com,28,python,1
19288,user19288@example.com,34,javascript,0
3147,user3147@example.com,27,python,1
16618,user16618@example.com,8,c++,0
10682,user10682@example.com,10,java,0
3905,user3905@example.com,30,python,1
17408,user17408@example.com,8,java,0
18255,user18255@example.com,36,javascript,0
267,user267@example.com,36,python,1
11556,user11556@example.com,36,javascript,0
2240,user2240@example.com,36,python,1
11707,user11707@example.com,5,javascript,0
13401,user13401@example.com,20,java,0
19193,user19193@example.com,7,go,0
369,user369@example.com,12,python,1
18044,user18044@example.com,6,go,0
3620,user3620@example.com,30,python,1
18470,user18470@example.com,23,ruby,0
6181,user6181@example.com,11,python,1
16399,user16399@example.com,27,c++,0
3068,user3068@example.com,32,python,1
14536,user14536@example.com,9,c++,0
4274,user4274@example.com,25,python,1
6670,user6670@example.com,22,python,1
3408,user3408@example.com,24,python,1
7620,user7620@example.com,24,python,1
4656,user4656@example.com,17,python,1
14238,user14238@example.com,8,javascript,0
16174,user16174@example.com,4,ruby,0
9162,user9162@example.com,21,python,1
4201,user4201@example.com,28,python,1
3285,user3285@example.com,30,python,1
9671,user9671@example.com,20,python,1
15870,user15870@example.com,4,c++,0
11802,user11802@example.com,5,go,0
14788,user14788@example.com,1,java,0
12052,user12052@example.com,5,javascript,0
2902,user2902@example.com,28,python,1
7183,user7183@example.com,27,python,1
3323,user3323@example.com,39,python,1
13804,user13804@example.com,2,c++,0
6350,user6350@example.com,22,python,1
3137,user3137@example.com,33,python,1
12385,user12385@example.com,2,javascript,0
8096,user8096@example.com,24,python,1
6431,user6431@example.com,17,python,1
9232,user9232@example.com,38,python,1
7392,user7392@example.com,38,python,1
3295,user3295@example.com,36,python,1
9985,user9985@example.com,25,python,1
19584,user19584@example.com,3,java,0
12923,user12923@example.com,35,ruby,0
16516,user16516@example.com,7,ruby,0
6090,user6090@example.com,14,python,1
3473,user3473@example.com,13,python,1
19861,user19861@example.com,3,java,0
470,user470@example.com,29,python,1
1377,user1377@example.com,36,python,1
12937,user12937@example.com,2,ruby,0
16487,user16487@example.com,25,javascript,0
1788,user1788@example.com,35,python,1
15524,user15524@example.com,7,python,0
19634,user19634@example.com,0,go,0
10311,user10311@example.com,6,javascript,0
10411,user10411@example.com,7,java,0
876,user876@example.com,36,python,1
9055,user9055@example.com,12,python,1
2995,user2995@example.com,25,python,1
10013,user10013@example.com,32,ruby,0
17221,user17221@example.com,1,go,0
6703,user6703@example.com,28,python,1
8088,user8088@example.com,33,python,1
13185,user13185@example.com,16,javascript,0
7338,user7338@example.com,24,python,1
18990,user18990@example.com,4,c++,0
2520,user2520@example.com,16,python,1
5832,user5832@example.com,14,python,1
29,user29@example.com,32,python,1
6271,user6271@example.com,39,python,1
11086,user11086@example.com,28,go,0
4042,user4042@example.com,32,python,1
5763,user5763@example.com,18,python,1
14565,user14565@example.com,7,go,0
4124,user4124@example.com,25,python,1
6148,user6148@example.com,25,python,1
12293,user12293@example.com,10,java,0
15009,user15009@example.com,18,go,0
19325,user19325@example.com,12,c++,0
14296,user14296@example.com,15,ruby,0
6424,user6424@example.com,11,python,1
3469,user3469@example.com,24,python,1
8812,user8812@example.com,23,python,1
10819,user10819@example.com,37,ruby,0
4190,user4190@example.com,35,python,1
15715,user15715@example.com,13,c++,0
9639,user9639@example.com,18,python,1
10899,user10899@example.com,10,javascript,0
18759,user18759@example.com,8,c++,0
5838,user5838@example.com,27,python,1
8585,user8585@example.com,15,python,1
6574,user6574@example.com,32,python,1
11839,user11839@example.com,8,ruby,0
932,user932@example.com,21,python,1
7907,user7907@example.com,23,python,1
9922,user9922@example.com,16,python,1
12291,user12291@example.com,2,c++,0
5879,user5879@example.com,22,python,1
4923,user4923@example.com,26,python,1
2815,user2815@example.com,21,python,1
1649,user1649@example.com,34,python,1
4077,user4077@example.com,28,python,1
18131,user18131@example.com,5,java,0
15274,user15274@example.com,9,python,0
14286,user14286@example.com,18,c++,0
19853,user19853@example.com,7,c++,0
18482,user18482@example.com,10,ruby,0
18177,user18177@example.com,16,java,0
6476,user6476@example.com,17,python,1
15366,user15366@example.com,9,go,0
3036,user3036@example.com,21,python,1
12094,user12094@example.com,27,javascript,0
19236,user19236@example.com,33,java,0
6391,user6391@example.com,15,python,1
2310,user2310@example.com,23,python,1
19017,user19017@example.com,14,javascript,0
19300,user19300@example.com,3,java,0
9110,user9110@example.com,37,python,1
15308,user15308@example.com,37,go,0
10367,user10367@example.com,10,c++,0
2522,user2522@example.com,11,python,1
7871,user7871@example.com,29,python,1
10638,user10638@example.com,5,javascript,0
12538,user12538@example.com,5,javascript,0
17196,user17196@example.com,27,ruby,0
2347,user2347@example.com,29,python,1
5643,user5643@example.com,32,python,1
18892,user18892@example.com,5,java,0
11236,user11236@example.com,8,python,0
3509,user3509@example.com,30,python,1
10399,user10399@example.com,4,c++,0
17801,user17801@example.com,27,go,0
709,user709@example.com,28,python,1
7084,user7084@example.com,24,python,1
10483,user10483@example.com,31,go,0
1864,user1864@example.com,24,python,1
19367,user19367@example.com,13,javascript,0
7759,user7759@example.com,30,python,1
19034,user19034@example.com,30,ruby,0
1719,user1719@example.com,14,python,1
12949,user12949@example.com,0,python,0
8509,user8509@example.com,31,python,1
18730,user18730@example.com,35,java,0
244,user244@example.com,19,python,1
1892,user1892@example.com,31,python,1
3313,user3313@example.com,33,python,1
15210,user15210@example.com,27,c++,0
3038,user3038@example.com,25,python,1
16208,user16208@example.com,2,c++,0
9510,user9510@example.com,32,python,1
204,user204@example.com,19,python,1
9709,user9709@example.com,14,python,1
11966,user11966@example.com,24,go,0
6002,user6002@example.com,28,python,1
9213,user9213@example.com,16,python,1
13527,user13527@example.com,2,java,0
4061,user4061@example.com,27,python,1
894,user894@example.com,22,python,1
9360,user9360@example.com,13,python,1
13473,user13473@example.com,17,ruby,0
6053,user6053@example.com,19,python,1
18531,user18531@example.com,39,javascript,0
10216,user10216@example.com,29,go,0
39,user39@example.com,31,python,1
14702,user14702@example.com,8,ruby,0
14418,user14418@example.com,25,java,0
11602,user11602@example.com,31,c++,0
1135,user1135@example.com,18,python,1
17225,user17225@example.com,2,c++,0
15461,user15461@example.com,25,java,0
8886,user8886@example.com,27,python,1
10265,user10265@example.com,39,go,0
18724,user18724@example.com,0,python,0
17426,user17426@example.com,4,javascript,0
14314,user14314@example.com,7,javascript,0
4573,user4573@example.com,18,python,1
8437,user8437@example.com,28,python,1
11828,user11828@example.com,8,java,0
12548,user12548@example.com,30,go,0
3726,user3726@example.com,15,python,1
17989,user17989@example.com,7,python,0
14721,user14721@example.com,9,c++,0
11496,user11496@example.com,8,javascript,0
19740,user19740@example.com,0,c++,0
6848,user6848@example.com,19,python,1
16470,user16470@example.com,7,java,0
7288,user7288@example.com,12,python,1
15698,user15698@example.com,8,java,0
16580,user16580@example.com,10,java,0
2375,user2375@example.com,11,python,1
14989,user14989@example.com,7,java,0
12596,user12596@example.com,3,python,0
1139,user1139@example.com,20,python,1
2968,user2968@example.com,28,python,1
11786,user11786@example.com,4,java,0
8460,user8460@example.com,27,python,1
8715,user8715@example.com,25,python,1
491,user491@example.com,16,python,1
1126,user1126@example.com,32,python,1
5655,user5655@example.com,28,python,1
13145,user13145@example.com,3,javascript,0
6805,user6805@example.com,17,python,1
2220,user2220@example.com,18,python,1
19588,user19588@example.com,27,ruby,0
11797,user11797@example.com,6,go,0
17737,user17737@example.com,19,javascript,0
8543,user8543@example.com,40,python,1
5371,user5371@example.com,27,python,1
14278,user14278@example.com,9,java,0
10853,user10853@example.com,5,c++,0
3934,user3934@example.com,40,python,1
4224,user4224@example.com,37,python,1
16653,user16653@example.com,6,java,0
6674,user6674@example.com,31,python,1
15141,user15141@example.com,0,java,0
13919,user13919@example.com,20,c++,0
11611,user11611@example.com,7,javascript,0
15477,user15477@example.com,8,go,0
8385,user8385@example.com,40,python,1
8729,user8729@example.com,37,python,1
6205,user6205@example.com,15,python,1
16801,user16801@example.com,6,javascript,0
11410,user11410@example.com,22,ruby,0
16910,user16910@example.com,34,c++,0
19618,user19618@example.com,9,python,0
2608,user2608@example.com,33,python,1
11781,user11781@example.com,27,javascript,0
13835,user13835@example.com,5,javascript,0
18446,user18446@example.com,6,c++,0
17656,user17656@example.com,6,c++,0
9411,user9411@example.com,24,python,1
5844,user5844@example.com,12,python,1
14281,user14281@example.com,0,javascript,0
4324,user4324@example.com,21,python,1
10757,user10757@example.com,6,python,0
11205,user11205@example.com,3,java,0
6958,user6958@example.com,35,python,1
13077,user13077@example.com,7,python,0
4446,user4446@example.com,31,python,1
5719,user5719@example.com,21,python,1
1965,user1965@example.com,36,python,1
18096,user18096@example.com,5,java,0
13335,user13335@example.com,3,ruby,0
74,user74@example.com,11,python,1
1621,user1621@example.com,29,python,1
10520,user10520@example.com,7,java,0
2614,user2614@example.com,38,python,1
2124,user2124@example.com,32,python,1
11680,user11680@example.com,27,c++,0
5695,user5695@example.com,22,python,1
1733,user1733@example.com,32,python,1
468,user468@example.com,26,python,1
4206,user4206@example.com,13,python,1
12147,user12147@example.com,35,go,0
9484,user9484@example.com,18,python,1
15348,user15348@example.com,15,ruby,0
1770,user1770@example.com,36,python,1
9700,user9700@example.com,28,python,1
7806,user7806@example.com,21,python,1
13127,user13127@example.com,9,java,0
12321,user12321@example.com,27,ruby,0
6672,user6672@example.com,31,python,1
698,user698@example.com,28,python,1
12183,user12183@example.com,8,ruby,0
15357,user15357@example.com,4,java,0
16876,user16876@example.com,4,go,0
13362,user13362@example.com,6,c++,0
8455,user8455@example.com,37,python,1
15885,user15885@example.com,14,javascript,0
19023,user19023@example.com,4,java,0
19395,user19395@example.com,10,java,0
534,user534@example.com,16,python,1
19402,user19402@example.com,3,c++,0
2278,user2278@example.com,22,python,1
1293,user1293@example.com,40,python,1
937,user937@example.com,18,python,1
17765,user17765@example.com,7,javascript,0
9075,user9075@example.com,25,python,1
15213,user15213@example.com,10,c++,0
3680,user3680@example.com,20,python,1
13536,user13536@example.com,4,ruby,0
19973,user19973@example.com,10,javascript,0
11591,user11591@example.com,6,ruby,0
4826,user4826@example.com,21,python,1
11415,user11415@example.com,1,go,0
15981,user15981@example.com,9,java,0
18334,user18334@example.com,4,go,0
15721,user15721@example.com,1,python,0
14098,user14098@example.com,4,java,0
9757,user9757@example.com,30,python,1
2453,user2453@example.com,38,python,1
7745,user7745@example.com,11,python,1
3704,user3704@example.com,35,python,1
15012,user15012@example.com,10,ruby,0
7971,user7971@example.com,26,python,1
15353,user15353@example.com,3,python,0
11087,user11087@example.com,22,javascript,0
13869,user13869@example.com,1,python,0
3325,user3325@example.com,35,python,1
8475,user8475@example.com,37,python,1
90,user90@example.com,29,python,1
13068,user13068@example.com,32,java,0
13029,user13029@example.com,2,javascript,0
15718,user15718@example.com,33,c++,0
3508,user3508@example.com,32,python,1
19750,user19750@example.com,5,java,0
14290,user14290@example.com,7,ruby,0
18923,user18923@example.com,5,go,0
10041,user10041@example.com,9,java,0
10914,user10914@example.com,39,c++,0
12319,user12319@example.com,8,javascript,0
8019,user8019@example.com,24,python,1
17317,user17317@example.com,28,ruby,0
7624,user7624@example.com,29,python,1
3322,user3322@example.com,21,python,1
8532,user8532@example.com,26,python,1
13801,user13801@example.com,9,python,0
19842,user19842@example.com,28,c++,0
566,user566@example.com,17,python,1
12021,user12021@example.com,2,javascript,0
6235,user6235@example.com,28,python,1
16561,user16561@example.com,0,python,0
7264,user7264@example.com,33,python,1
16168,user16168@example.com,21,c++,0
21,user21@example.com,20,python,1
17867,user17867@example.com,7,go,0
10315,user10315@example.com,24,go,0
5581,user5581@example.com,22,python,1
5045,user5045@example.com,35,python,1
19125,user19125@example.com,20,java,0
18712,user18712@example.com,36,ruby,0
7442,user7442@example.com,22,python,1
19887,user19887@example.com,14,c++,0
10937,user10937@example.com,3,javascript,0
4166,user4166@example.com,12,python,1
14720,user14720@example.com,11,c++,0
13534,user13534@example.com,39,go,0
15083,user15083@example.com,29,java,0
13671,user13671@example.com,9,python,0
1862,user1862@example.com,11,python,1
16955,user16955@example.com,0,java,0
19394,user19394@example.com,3,python,0
13518,user13518@example.com,8,java,0
8211,user8211@example.com,11,python,1
11928,user11928@example.com,5,java,0
19952,user19952@example.com,4,c++,0
18674,user18674@example.com,9,java,0
3400,user3400@example.com,29,python,1
19015,user19015@example.com,2,go,0
18843,user18843@example.com,24,c++,0
9432,user9432@example.com,35,python,1
14957,user14957@example.com,18,ruby,0
13420,user13420@example.com,34,go,0
11585,user11585@example.com,1,go,0
7038,user7038@example.com,13,python,1
4286,user4286@example.com,30,python,1
6700,user6700@example.com,11,python,1
3690,user3690@example.com,19,python,1
12583,user12583@example.com,0,ruby,0
3166,user3166@example.com,40,python,1
4627,user4627@example.com,27,python,1
12235,user12235@example.com,19,c++,0
4049,user4049@example.com,30,python,1
18270,user18270@example.com,6,javascript,0
8058,user8058@example.com,20,python,1
8916,user8916@example.com,37,python,1
11101,user11101@example.com,13,javascript,0
1182,user1182@example.com,35,python,1
9920,user9920@example.com,35,python,1
2351,user2351@example.com,35,python,1
2035,user2035@example.com,35,python,1
15465,user15465@example.com,35,c++,0
8094,user8094@example.com,34,python,1
18289,user18289@example.com,2,go,0
8322,user8322@example.com,28,python,1
757,user757@example.com,36,python,1
11691,user11691@example.com,7,c++,0
4470,user4470@example.com,33,python,1
15284,user15284@example.com,2,java,0
19845,user19845@example.com,4,python,0
9573,user9573@example.com,40,python,1
16894,user16894@example.com,6,java,0
17320,user17320@example.com,16,ruby,0
8640,user8640@example.com,19,python,1
5709,user5709@example.com,28,python,1
7112,user7112@example.com,31,python,1
7020,user7020@example.com,26,python,1
10256,user10256@example.com,11,javascript,0
16384,user16384@example.com,31,c++,0
2512,user2512@example.com,24,python,1
14574,user14574@example.com,3,javascript,0
7449,user7449@example.com,30,python,1
86,user86@example.com,31,python,1
8232,user8232@example.com,16,python,1
11603,user11603@example.com,40,c++,0
17866,user17866@example.com,9,c++,0
14060,user14060@example.com,6,go,0
1500,user1500@example.com,16,python,1
16878,user16878@example.com,27,go,0
10127,user10127@example.com,2,python,0
596,user596@example.com,12,python,1
12969,user12969@example.com,28,java,0
12808,user12808@example.com,37,ruby,0
9618,user9618@example.com,32,python,1
8329,user8329@example.com,30,python,1
8968,user8968@example.com,40,python,1
11135,user11135@example.com,8,c++,0
2562,user2562@example.com,13,python,1
17148,user17148@example.com,39,c++,0
4842,user4842@example.com,12,python,1
1392,user1392@example.com,34,python,1
8168,user8168@example.com,26,python,1
11883,user11883@example.com,5,python,0
8612,user8612@example.com,30,python,1
7175,user7175@example.com,12,python,1
15943,user15943@example.com,24,go,0
10856,user10856@example.com,3,python,0
15929,user15929@example.com,19,c++,0
4708,user4708@example.com,30,python,1
2748,user2748@example.com,19,python,1
3700,user3700@example.com,26,python,1
18276,user18276@example.com,6,c++,0
4509,user4509@example.com,17,python,1
2201,user2201@example.com,12,python,1
94,user94@example.com,31,python,1
5261,user5261@example.com,28,python,1
19231,user19231@example.com,2,go,0
17340,user17340@example.com,8,go,0
17905,user17905@example.com,17,go,0
1302,user1302@example.com,32,python,1
2633,user2633@example.com,22,python,1
11140,user11140@example.com,3,javascript,0
11038,user11038@example.com,2,ruby,0
106,user106@example.com,18,python,1
9973,user9973@example.com,35,python,1
13323,user13323@example.com,9,go,0
12519,user12519@example.com,2,javascript,0
8962,user8962@example.com,11,python,1
18256,user18256@example.com,4,java,0
7834,user7834@example.com,32,python,1
14874,user14874@example.com,29,go,0
12736,user12736@example.com,10,go,0
928,user928@example.com,33,python,1
2325,user2325@example.com,32,python,1
12441,user12441@example.com,9,java,0
9685,user9685@example.com,20,python,1
3840,user3840@example.com,24,python,1
11225,user11225@example.com,0,java,0
4020,user4020@example.com,32,python,1
7993,user7993@example.com,20,python,1
8602,user8602@example.com,27,python,1
3017,user3017@example.com,33,python,1
9745,user9745@example.com,20,python,1
6694,user6694@example.com,24,python,1
16502,user16502@example.com,5,python,0
14715,user14715@example.com,1,ruby,0
19560,user19560@example.com,2,go,0
7947,user7947@example.com,22,python,1
16011,user16011@example.com,29,c++,0
7113,user7113@example.com,22,python,1
8041,user8041@example.com,29,python,1
5948,user5948@example.com,20,python,1
14943,user14943@example.com,12,c++,0
15532,user15532@example.com,8,go,0
19208,user19208@example.com,3,go,0
15457,user15457@example.com,2,ruby,0
7894,user7894@example.com,12,python,1
3519,user3519@example.com,19,python,1
16005,user16005@example.com,2,javascript,0
7418,user7418@example.com,12,python,1
9187,user9187@example.com,21,python,1
6824,user6824@example.com,23,python,1
12012,user12012@example.com,1,ruby,0
16924,user16924@example.com,8,python,0
3201,user3201@example.com,32,python,1
5788,user5788@example.com,15,python,1
9862,user9862@example.com,22,python,1
2659,user2659@example.com,40,python,1
10939,user10939@example.com,10,go,0
2424,user2424@example.com,23,python,1
11921,user11921@example.com,1,javascript,0
8444,user8444@example.com,26,python,1
8764,user8764@example.com,18,python,1
264,user264@example.com,12,python,1
4366,user4366@example.com,31,python,1
13689,user13689@example.com,15,c++,0
9961,user9961@example.com,23,python,1
7114,user7114@example.com,40,python,1
11623,user11623@example.com,9,ruby,0
18042,user18042@example.com,17,ruby,0
5805,user5805@example.com,21,python,1
13160,user13160@example.com,31,ruby,0
3315,user3315@example.com,17,python,1
14776,user14776@example.com,7,go,0
142,user142@example.com,35,python,1
390,user390@example.com,32,python,1
8425,user8425@example.com,28,python,1
477,user477@example.com,38,python,1
12089,user12089@example.com,4,c++,0
19931,user19931@example.com,34,javascript,0
4294,user4294@example.com,22,python,1
10792,user10792@example.com,9,go,0
11806,user11806@example.com,26,go,0
3086,user3086@example.com,21,python,1
4249,user4249@example.com,21,python,1
672,user672@example.com,20,python,1
14601,user14601@example.com,34,javascript,0
3058,user3058@example.com,13,python,1
15551,user15551@example.com,39,c++,0
10373,user10373@example.com,28,ruby,0
16766,user16766@example.com,9,ruby,0
15804,user15804@example.com,16,c++,0
2747,user2747@example.com,13,python,1
10374,user10374@example.com,5,javascript,0
4622,user4622@example.com,11,python,1
11794,user11794@example.com,1,go,0
4149,user4149@example.com,22,python,1
9076,user9076@example.com,13,python,1
12579,user12579@example.com,34,java,0
2314,user2314@example.com,11,python,1
18239,user18239@example.com,9,c++,0
5030,user5030@example.com,21,python,1
1269,user1269@example.com,21,python,1
1635,user1635@example.com,21,python,1
5116,user5116@example.com,32,python,1
4937,user4937@example.com,24,python,1
17097,user17097@example.com,3,go,0
7598,user7598@example.com,32,python,1
2037,user2037@example.com,28,python,1
549,user549@example.com,38,python,1
12292,user12292@example.com,28,c++,0
18571,user18571@example.com,1,c++,0
478,user478@example.com,28,python,1
11764,user11764@example.com,6,javascript,0
11912,user11912@example.com,1,go,0
11980,user11980@example.com,6,c++,0
645,user645@example.com,36,python,1
19540,user19540@example.com,10,python,0
12299,user12299@example.com,36,javascript,0
14903,user14903@example.com,21,ruby,0
4298,user4298@example.com,30,python,1
10244,user10244@example.com,5,python,0
6882,user6882@example.com,33,python,1
2855,user2855@example.com,34,python,1
6835,user6835@example.com,33,python,1
2082,user2082@example.com,33,python,1
4594,user4594@example.com,32,python,1
15794,user15794@example.com,16,ruby,0
18642,user18642@example.com,7,go,0
428,user428@example.com,39,python,1
7177,user7177@example.com,11,python,1
3878,user3878@example.com,32,python,1
8604,user8604@example.com,26,python,1
183,user183@example.com,32,python,1
674,user674@example.com,24,python,1
1229,user1229@example.com,29,python,1
9837,user9837@example.com,18,python,1
17563,user17563@example.com,5,java,0
10284,user10284@example.com,7,ruby,0
13146,user13146@example.com,4,c++,0
182,user182@example.com,31,python,1
3929,user3929@example.com,24,python,1
13198,user13198@example.com,3,ruby,0
5605,user5605@example.com,26,python,1
4284,user4284@example.com,17,python,1
2590,user2590@example.com,37,python,1
12400,user12400@example.com,8,javascript,0
8685,user8685@example.com,16,python,1
12685,user12685@example.com,12,c++,0
6353,user6353@example.com,13,python,1
19041,user19041@example.com,1,ruby,0
231,user231@example.com,38,python,1
497,user497@example.com,34,python,1
9247,user9247@example.com,34,python,1
3462,user3462@example.com,15,python,1
1900,user1900@example.com,17,python,1
12127,user12127@example.com,12,go,0
17883,user17883@example.com,10,c++,0
8282,user8282@example.com,39,python,1
6902,user6902@example.com,29,python,1
4786,user4786@example.com,28,python,1
5978,user5978@example.com,35,python,1
6581,user6581@example.com,24,python,1
16841,user16841@example.com,33,c++,0
9167,user9167@example.com,17,python,1
2773,user2773@example.com,33,python,1
12722,user12722@example.com,20,go,0
16428,user16428@example.com,4,c++,0
9218,user9218@example.com,19,python,1
14795,user14795@example.com,1,python,0
8311,user8311@example.com,39,python,1
1000,user1000@example.com,40,python,1
11254,user11254@example.com,1,c++,0
6167,user6167@example.com,30,python,1
622,user622@example.com,36,python,1
9570,user9570@example.com,39,python,1
3892,user3892@example.com,27,python,1
11195,user11195@example.com,32,javascript,0
18223,user18223@example.com,22,ruby,0
10436,user10436@example.com,4,c++,0
8535,user8535@example.com,29,python,1
14184,user14184@example.com,2,c++,0
9427,user9427@example.com,32,python,1
1369,user1369@example.com,35,python,1
15033,user15033@example.com,8,python,0
13365,user13365@example.com,8,javascript,0
16844,user16844@example.com,9,c++,0
2598,user2598@example.com,34,python,1
6911,user6911@example.com,26,python,1
5593,user5593@example.com,33,python,1
1737,user1737@example.com,28,python,1
1740,user1740@example.com,37,python,1
8556,user8556@example.com,31,python,1
19136,user19136@example.com,3,python,0
8634,user8634@example.com,13,python,1
15977,user15977@example.com,32,go,0
18736,user18736@example.com,2,go,0
18505,user18505@example.com,9,ruby,0
